ACADEMIC_PERIOD,Department,Subject,Crs .,Title,IType,Sec .,CRN,Min Cr,Max Credit,Stat,Perm,Days,Meeting Time String,Dates,BldgRoom String,Enrl*,Lim**,Graduate Students,INSTRUCTOR_ID,Instructor,Instructor_Title,Grd?,Mode,Link ID,Link Cnct,XList Group,XList Enrl,XList Max Enrl,XList Seats Avail
202320,Military Science,MSL,20200,Army Doctrine Decision Making,LEC,001,22892,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,AR 101,22,36,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,20200,Army Doctrine Decision Making,LEC,003,22894,3.0,3.0,,,TR,09:30 AM-10:20 AM,01/09/23-04/29/23,AR 101,26,36,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,30200,Applied Ldrshp In Sm Unit Ops,LEC,001,22897,4.0,4.0,,Dept,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,LWSN B134,11,20,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,30200,Applied Ldrshp In Sm Unit Ops,LEC,002,22898,4.0,4.0,,Dept,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,LWSN B134,18,20,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Military Science,MSL,40200,Company Grade Leadership,LEC,006,14373,4.0,4.0,,Dept,TR,10:30 AM-11:45 AM,01/09/23-04/29/23,AR 101,30,48,No,33995596.0,"White, Kevin C.",Professor of Military Science,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,55100,Info Tech Econ,DIS,001,29184,3.0,3.0,,,Unlisted,,01/09/23-03/05/23,ASYNC ONLINE,1,12,No,10360553.0,"Whitten, Jeffrey L.",Professor Emeritus,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,20500,Portfolio Review,DIS,001,12036,0.0,0.0,,,M,07:30 AM-08:20 AM,01/09/23-04/29/23,SYNC ONLINE,91,150,No,10230791.0,"Whittinghill, David M.",Associate Professor,Y,S/U,Unk,Unk,F8,128.0,150.0,22.0
202320,Computer Graphics Technology,CGT,40500,Senior Portfolio Review,DIS,004,29316,0.0,0.0,,,M,07:30 AM-08:20 AM,01/09/23-04/29/23,SYNC ONLINE,37,150,No,10230791.0,"Whittinghill, David M.",Associate Professor,Y,S/U,Unk,Unk,F8,128.0,150.0,22.0
202320,Computer Graphics Technology,CGT,55500,Game Development II,LEC,001,29032,3.0,3.0,,,T,06:30 PM-09:20 PM,01/09/23-04/29/23,DUDL 1383,9,50,No,10230791.0,"Whittinghill, David M.",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Aerospace Studies,AFT,24000,Team & Ldrshp Fund II,LEC,002,10539,1.0,1.0,,,T,12:00 PM-01:15 PM,01/09/23-04/29/23,AR 101,22,48,No,24825941.0,"Willis, Adam J.",Instructor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Aerospace Studies,AFT,24000,Team & Ldrshp Fund II,LEC,001,10538,1.0,1.0,,,T,03:00 PM-04:15 PM,01/09/23-04/29/23,AR 101,20,48,No,24825941.0,"Willis, Adam J.",Instructor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,45500,Network Security,DIS,001,28241,3.0,3.0,,Inst,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,1,3,Graduate Student,31057449.0,"Wong, Kai Chiu Oscar",Student,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,16868055.0,"Wyman, Dan A.",Assistant Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,16868055.0,"Wyman, Dan A.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,40000,Construction Capstone I,LEC,001,11196,6.0,6.0,,,MW,11:30 AM-01:20 PM,01/09/23-04/29/23,PHYS 203,26,40,No,16868055.0,"Wyman, Dan A.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,16868055.0,"Wyman, Dan A.",Assistant Professor of Practice,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,45000,Construction Capstone II,LEC,001,22528,6.0,6.0,,,MW,03:30 PM-05:20 PM,01/09/23-04/29/23,HIKS G980D,98,105,No,16868055.0,"Wyman, Dan A.",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,26357369.0,"Xue, Xiaorui",Student,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,55500,Adv Network Security,LEC,001,65816,3.0,3.0,,Dept,TR,12:00 PM-01:15 PM,01/09/23-04/29/23,KNOY B029,9,24,No,26167982.0,"Yang, Baijian",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,62300,Big Data Machine Learning,LEC,003,21934,3.0,3.0,,,TR,09:00 AM-10:15 AM,01/09/23-04/29/23,KNOY B029,13,20,No,26167982.0,"Yang, Baijian",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,36302,Fundamentals Of Powerplant Sys,LEC,002,17285,4.0,4.0,,,TR,09:00 AM-10:15 AM,01/09/23-04/29/23,NISW 157,58,60,No,13975684.0,"Yother, Tracy L.",Assistant Professor,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,52600,Aviation Leadership,LEC,001,26459,3.0,3.0,,,W,06:00 PM-08:50 PM,01/09/23-04/29/23,NISW 157,4,25,No,13975684.0,"Yother, Tracy L.",Assistant Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,24600,Compositing I,LEC,003,23194,3.0,3.0,,,MW,01:30 PM-02:20 PM,01/09/23-04/29/23,DUDL 1383,28,30,No,32205135.0,"Zaman, Nasheet",Assistant Professor of Practice,Y,Reg,A1,A4,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,34000,Digital Light & Render,LEC,001,13556,3.0,3.0,,,TR,01:30 PM-02:20 PM,01/09/23-04/29/23,DUDL 1383,23,30,No,32205135.0,"Zaman, Nasheet",Assistant Professor of Practice,Y,Reg,A1,A3,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,44200,Productn Cmptr Animatn,LEC,007,24799,3.0,3.0,,,TR,05:30 PM-06:20 PM,01/09/23-04/29/23,SYNC ONLINE,15,30,No,32205135.0,"Zaman, Nasheet",Assistant Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,31400,Appl Of Mach Elements,LEC,001,22752,3.0,3.0,,,MWF,10:30 AM-11:20 AM,01/09/23-04/29/23,KNOY B019,42,50,No,21834896.0,"Zhang, Haiyan H.",Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,School of Engineering Tech,MET,38200,Cntrl&Instrmtn Automtn,LEC,005,58810,3.0,3.0,,,MW,07:30 AM-08:20 AM,01/09/23-04/29/23,HAMP 3153,47,48,No,21834896.0,"Zhang, Haiyan H.",Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,30331397.0,"Zhang, Jiansong",Associate Professor,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,20000,Intermediate Pre-Con Mgmt,LEC,001,11252,9.0,9.0,,,MW,02:30 PM-05:20 PM,01/09/23-04/29/23,PHYS 223,99,90,No,30331397.0,"Zhang, Jiansong",Associate Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,30331397.0,"Zhang, Jiansong",Associate Professor,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Information Tech,CNIT,17500,Visual Programming,LEC,002,13184,3.0,3.0,,,MW,12:30 PM-01:20 PM,01/09/23-04/29/23,WALC 3090,40,40,No,32981329.0,"Zhu, Yi",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,38800,Large Aircraft Systems,LEC,001,57139,3.0,3.0,,,MW,10:30 AM-11:20 AM,01/09/23-04/29/23,NISW 149,52,65,No,34009209.0,"Ziakkas, Dimitrios",Assistant Professor,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,26200,Bsc Aircrft Pwrplt Tch,LEC,002,16199,4.0,4.0,,,TR,07:30 AM-08:45 AM,01/09/23-04/29/23,NISW 157,35,36,Graduate Student,28179278.0,"Zimmermann, Natalie",Student,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,10000,Intro To Construction Mgmt,LEC,001,12591,3.0,3.0,,,TR,01:30 PM-02:45 PM,01/09/23-04/29/23,STEW 320,76,100,No,22507574.0,"Zimpfer, Mark D.",Associate Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,30000,Advanced Pre-Con Mgmt,LEC,004,11239,9.0,9.0,,,TR,02:30 PM-05:20 PM,01/09/23-04/29/23,CRTN 1011,83,81,No,22507574.0,"Zimpfer, Mark D.",Associate Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,36200,Construction Competition,DIS,001,29881,2.0,2.0,,,Unlisted,,01/09/23-04/29/23,ASYNC ONLINE,16,0,No,22507574.0,"Zimpfer, Mark D.",Associate Professor of Practice,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,41000,Construction Mgmt Portfolio II,DIS,002,22526,0.5,0.5,,,Unlisted,,01/09/23-03/05/23,,15,100,No,22507574.0,"Zimpfer, Mark D.",Associate Professor of Practice,Y,P/NP,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Construction Mgmt Tech,CM,45000,Construction Capstone II,LEC,001,22528,6.0,6.0,,,MW,03:30 PM-05:20 PM,01/09/23-04/29/23,HIKS G980D,98,105,No,22507574.0,"Zimpfer, Mark D.",Associate Professor of Practice,Y,Reg,A1,A2,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,10300,Aero Veh Prop & Track Sys,LEC,001,57135,3.0,3.0,,,TR,06:30 PM-07:45 PM,01/09/23-04/29/23,SMTH 108,132,140,No,14560137.0,"Ziulkowski, Jonathon D.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,10600,Basic Aircraft Science,LEC,001,13707,3.0,3.0,,,MWF,07:30 AM-08:20 AM,01/09/23-04/29/23,NISW 149,41,72,No,14560137.0,"Ziulkowski, Jonathon D.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,20200,Aero Veh Sys Dsgn Analy & Ops,LEC,002,16148,3.0,3.0,,,MWF,09:30 AM-10:20 AM,01/09/23-04/29/23,NISW 149,66,70,No,14560137.0,"Ziulkowski, Jonathon D.",Senior Lecturer,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Schl of Aviation & Transp Tech,AT,48000,Adv Aviation Manufacturing,LEC,001,28359,3.0,3.0,Canc,Inst,Unlisted,,01/09/23-05/06/23,CANCEL CLASS,0,0,No,,Unk,Unk,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,59700,Directed MS Capstone,DIS,003,15621,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,0,0,No,,Unk,Unk,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
202320,Computer Graphics Technology,CGT,59700,Directed MS Capstone,DIS,004,15622,3.0,3.0,,,Unlisted,,01/09/23-04/29/23,,0,0,No,,Unk,Unk,Y,Reg,Unk,Unk,Unk,0.0,0.0,0.0
